Year,Sub_Region_Name,Climate_Value
2024,서구,16.0
2024,동구,15.6
2024,영도구,16.4
2024,부산진구,16.3
2024,동래구,16.2
2024,남구,16.8
2024,북구,16.4
2024,해운대구,16.5
2024,사하구,16.4
2024,금정구,15.8
2024,강서구,16.5
2024,연제구,16.8
2024,수영구,16.4
2024,사상구,16.7
2024,기장군,16.0
2024,중구,16.2
2024,동구,15.9
2024,서구,16.2
2024,남구,16.0
2024,북구,15.7
2024,수성구,16.0
2024,달서구,15.9
2024,달성군,15.5
2024,중구,14.2
2024,동구,14.4
2024,연수구,14.3
2024,남동구,14.2
2024,부평구,14.3
2024,계양구,14.3
2024,서구,14.2
2024,미추홀구,14.4
2024,강화군,13.6
2024,옹진군,13.7
2024,동구,15.9
2024,서구,15.8
2024,남구,15.8
2024,북구,15.7
2024,광산구,15.3
2024,동구,14.5
2024,중구,15.1
2024,서구,14.8
2024,유성구,14.4
2024,대덕구,14.5
2024,중구,16.0
2024,남구,16.5
2024,동구,15.9
2024,북구,16.2
2024,울주군,15.4
2024,세종특별자치시,14.0
2024,수원시,14.4
2024,수원시 장안구,14.4
2024,수원시 권선구,14.4
2024,수원시 팔달구,14.4
2024,수원시 영통구,14.4
2024,성남시,14.6
2024,성남시 수정구,14.7
2024,성남시 중원구,14.4
2024,성남시 분당구,14.7
2024,의정부시,13.9
2024,안양시,14.5
2024,안양시 만안구,14.6
2024,안양시 동안구,14.4
2024,부천시,14.7
2024,광명시,14.9
2024,평택시,14.3
2024,동두천시,13.1
2024,안산시,14.3
2024,안산시 상록구,14.1
2024,안산시 단원구,14.4
2024,고양시,14.4
2024,고양시 덕양구,14.5
2024,고양시 일산동구,14.3
2024,고양시 일산서구,14.1
2024,과천시,14.1
2024,구리시,14.5
2024,남양주시,13.7
2024,오산시,14.2
2024,시흥시,14.5
2024,군포시,14.2
2024,의왕시,14.4
2024,하남시,14.8
2024,용인시,13.9
2024,용인시 처인구,13.4
2024,용인시 기흥구,14.1
2024,용인시 수지구,14.3
2024,파주시,13.4
2024,이천시,13.5
2024,안성시,13.8
2024,김포시,14.1
2024,화성시,14.2
2024,광주시,13.8
2024,양주시,13.2
2024,포천시,12.3
2024,여주시,13.3
2024,연천군,12.4
2024,가평군,12.5
2024,양평군,13.2
2024,춘천시,12.8
2024,원주시,13.3
2024,강릉시,14.7
2024,동해시,14.5
2024,태백시,10.4
2024,속초시,14.3
2024,삼척시,13.7
2024,홍천군,11.4
2024,횡성군,11.3
2024,영월군,11.9
2024,평창군,10.2
2024,정선군,10.4
2024,철원군,10.9
2024,화천군,11.4
2024,양구군,11.0
2024,인제군,11.1
2024,고성군,13.9
2024,양양군,14.3
2024,충주시,13.3
2024,제천시,12.3
2024,청주시,14.2
2024,청주시 상당구,13.9
2024,청주시 서원구,14.3
2024,청주시 흥덕구,14.6
2024,청주시 청원구,14.2
2024,보은군,12.9
2024,옥천군,13.6
2024,영동군,13.4
2024,진천군,13.4
2024,괴산군,13.0
2024,음성군,13.2
2024,단양군,12.6
2024,증평군,13.8
2024,천안시,13.8
2024,천안시 동남구,13.7
2024,천안시 서북구,14.0
2024,공주시,13.9
2024,보령시,14.1
2024,아산시,14.1
2024,서산시,13.9
2024,논산시,14.2
2024,계룡시,13.6
2024,당진시,13.9
2024,금산군,13.4
2024,부여군,13.9
2024,서천군,14.3
2024,청양군,13.5
2024,홍성군,14.0
2024,예산군,13.9
2024,태안군,14.2
2024,전주시,15.3
2024,전주시 완산구,15.3
2024,전주시 덕진구,15.3
2024,군산시,14.6
2024,익산시,14.6
2024,정읍시,14.8
2024,남원시,14.0
2024,김제시,14.8
2024,완주군,14.3
2024,진안군,12.6
2024,무주군,12.7
2024,장수군,12.7
2024,임실군,13.2
2024,순창군,13.8
2024,고창군,14.8
2024,부안군,14.8
2024,목포시,15.5
2024,여수시,16.2
2024,순천시,15.6
2024,나주시,15.2
2024,광양시,15.9
2024,담양군,14.7
2024,곡성군,14.6
2024,구례군,14.9
2024,고흥군,15.9
2024,보성군,14.6
2024,화순군,14.7
2024,장흥군,14.8
2024,강진군,15.2
2024,해남군,15.3
2024,영암군,15.3
2024,무안군,15.4
2024,함평군,15.1
2024,영광군,15.0
2024,장성군,14.8
2024,완도군,15.9
2024,진도군,15.4
2024,신안군,15.6
2024,포항시,15.6
2024,포항시 남구,15.9
2024,포항시 북구,15.3
2024,경주시,15.0
2024,김천시,14.0
2024,안동시,13.5
2024,구미시,14.6
2024,영주시,13.2
2024,영천시,14.5
2024,상주시,13.8
2024,문경시,13.5
2024,경산시,15.7
2024,군위군,13.5
2024,의성군,13.7
2024,청송군,12.6
2024,영양군,12.1
2024,영덕군,14.8
2024,청도군,14.5
2024,고령군,14.7
2024,성주군,14.5
2024,칠곡군,14.8
2024,예천군,13.6
2024,봉화군,12.0
2024,울진군,14.3
2024,울릉군,14.1
2024,진주시,15.0
2024,통영시,16.2
2024,사천시,15.8
2024,김해시,16.1
2024,밀양시,15.1
2024,거제시,16.2
2024,양산시,15.3
2024,창원시,15.7
2024,창원시 의창구,15.6
2024,창원시 성산구,15.9
2024,창원시 마산합포구,15.7
2024,창원시 마산회원구,15.6
2024,창원시 진해구,15.8
2024,의령군,14.6
2024,함안군,15.1
2024,창녕군,15.1
2024,고성군,15.4
2024,남해군,16.1
2024,하동군,15.4
2024,산청군,14.6
2024,함양군,13.8
2024,거창군,13.3
2024,합천군,14.5
2024,제주시,17.4
2024,서귀포시,17.9
2025,종로구,13.8
2025,중구,14.3
2025,용산구,14.2
2025,성동구,14.5
2025,광진구,14.6
2025,동대문구,14.4
2025,중랑구,14.0
2025,성북구,14.0
2025,강북구,13.9
2025,도봉구,13.5
2025,노원구,13.6
2025,은평구,13.8
2025,서대문구,13.7
2025,마포구,14.3
2025,양천구,14.4
2025,강서구,14.2
2025,구로구,14.2
2025,금천구,14.4
2025,영등포구,14.6
2025,동작구,14.3
2025,관악구,14.2
2025,서초구,14.5
2025,강남구,14.7
2025,송파구,14.6
2025,강동구,14.2
2025,중구,15.7
2025,서구,15.0
2025,동구,14.6
2025,영도구,15.4
2025,부산진구,15.4
2025,동래구,15.3
2025,남구,15.8
2025,북구,15.5
2025,해운대구,15.6
2025,사하구,15.4
2025,금정구,14.9
2025,강서구,15.6
2025,연제구,15.8
2025,수영구,15.4
2025,사상구,15.8
2025,기장군,15.0
2025,중구,15.5
2025,동구,15.2
2025,서구,15.5
2025,남구,15.3
2025,북구,15.0
2025,수성구,15.3
2025,달서구,15.2
2025,달성군,14.8
2025,중구,13.3
2025,동구,13.5
2025,연수구,13.5
2025,남동구,13.4
2025,부평구,13.5
2025,계양구,13.5
2025,서구,13.3
2025,미추홀구,13.5
