Year,Sub_Region_Name,Climate_Value
2024,나주시,1217.2
2024,광양시,1513.5
2024,담양군,1167.8
2024,곡성군,1254.5
2024,구례군,1296.7
2024,고흥군,1494.4
2024,보성군,1590.2
2024,화순군,1288.3
2024,장흥군,1595.7
2024,강진군,1455.2
2024,해남군,1306.7
2024,영암군,1220.8
2024,무안군,1154.5
2024,함평군,1188.1
2024,영광군,1154.9
2024,장성군,1205.2
2024,완도군,1494.8
2024,진도군,1184.1
2024,신안군,1108.2
2024,포항시,1291.5
2024,포항시 남구,1332.4
2024,포항시 북구,1253.3
2024,경주시,1154.8
2024,김천시,1087.6
2024,안동시,1005.8
2024,구미시,1019.8
2024,영주시,1098.2
2024,영천시,1078.4
2024,상주시,1151.0
2024,문경시,1132.8
2024,경산시,1046.5
2024,군위군,983.0
2024,의성군,980.4
2024,청송군,1007.8
2024,영양군,1099.9
2024,영덕군,1150.5
2024,청도군,1169.6
2024,고령군,1144.3
2024,성주군,1071.6
2024,칠곡군,994.4
2024,예천군,1091.4
2024,봉화군,1163.9
2024,울진군,1297.7
2024,울릉군,1564.0
2024,진주시,1393.2
2024,통영시,1625.2
2024,사천시,1527.0
2024,김해시,1296.6
2024,밀양시,1159.5
2024,거제시,1667.6
2024,양산시,1388.4
2024,창원시,1493.1
2024,창원시 의창구,1441.9
2024,창원시 성산구,1371.1
2024,창원시 마산합포구,1616.4
2024,창원시 마산회원구,1551.0
2024,창원시 진해구,1394.6
2024,의령군,1333.4
2024,함안군,1267.5
2024,창녕군,1162.7
2024,고성군,1599.0
2024,남해군,1677.2
2024,하동군,1549.7
2024,산청군,1428.7
2024,함양군,1278.7
2024,거창군,1231.3
2024,합천군,1241.7
2024,제주시,1531.5
2024,서귀포시,2129.9
2025,종로구,1556.8
2025,중구,1529.0
2025,용산구,1477.4
2025,성동구,1531.8
2025,광진구,1540.5
2025,동대문구,1568.5
2025,중랑구,1584.3
2025,성북구,1599.5
2025,강북구,1658.0
2025,도봉구,1714.2
2025,노원구,1611.2
2025,은평구,1506.6
2025,서대문구,1542.6
2025,마포구,1519.7
2025,양천구,1473.6
2025,강서구,1474.3
2025,구로구,1477.5
2025,금천구,1490.4
2025,영등포구,1495.8
2025,동작구,1495.8
2025,관악구,1520.1
2025,서초구,1531.8
2025,강남구,1547.7
2025,송파구,1533.2
2025,강동구,1547.8
2025,중구,1574.4
2025,서구,1486.2
2025,동구,1580.6
2025,영도구,1574.1
2025,부산진구,1530.0
2025,동래구,1534.6
2025,남구,1561.8
2025,북구,1403.9
2025,해운대구,1540.7
2025,사하구,1446.7
2025,금정구,1545.7
2025,강서구,1415.4
2025,연제구,1503.1
2025,수영구,1574.5
2025,사상구,1455.7
2025,기장군,1486.5
2025,중구,1177.8
2025,동구,1174.6
2025,서구,1182.0
2025,남구,1192.6
2025,북구,1180.9
2025,수성구,1191.9
2025,달서구,1196.5
2025,달성군,1250.3
2025,중구,1315.8
2025,동구,1328.7
2025,연수구,1318.0
2025,남동구,1358.2
2025,부평구,1378.3
2025,계양구,1438.5
2025,서구,1375.2
2025,미추홀구,1333.9
2025,강화군,1310.1
2025,옹진군,1110.8
2025,동구,1538.5
2025,서구,1546.2
2025,남구,1550.6
2025,북구,1573.5
2025,광산구,1548.0
2025,동구,1386.5
2025,중구,1417.2
2025,서구,1407.6
2025,유성구,1334.0
2025,대덕구,1354.6
2025,중구,1285.0
